word,lemma,pos,freq
şarkısıdır,şarkı,Verb,1321
genişliğinde,genişlik,Noun,1321
memeli,memeli,Adj,1321
kaldırılan,kalmak,Adj,1321
fon,fon,Noun,1321
göndererek,göndermek,Adv,1320
filozofları,filozof,Noun,1320
ecevit,Ecevit,Noun,1320
yıllığına,yıllığına,Adv,1320
antoine,Antoine,Noun,1320
oyununun,oyun,Noun,1320
medresesi,medrese,Noun,1320
zirve,zirve,Noun,1320
casus,casus,Noun,1319
toprağı,toprak,Noun,1319
topraklarda,toprak,Noun,1319
öncüsü,öncü,Noun,1319
core,Core,Noun,1319
satürn,Satürn,Noun,1319
lp,Lp,Noun,1319
haçı,haç,Noun,1319
mevcuttu,mevcut,Verb,1318
aleyhine,aleyh,Noun,1318
patates,patates,Noun,1318
leeds,Leeds,Noun,1318
mezunu,mezun,Noun,1317
tabur,tabur,Noun,1317
deneyim,deney,Noun,1317
bosnalı,Bosnalı,Noun,1317
çekme,çekme,Adj,1317
göstermeye,göstermek,Verb,1317
cafer,Cafer,Noun,1317
gezegenin,gezegen,Noun,1317
shi,Shi,Noun,1317
çalışırlar,Çalışır,Noun,1316
sentetik,sentetik,Adj,1316
dizilerinde,dizi,Noun,1316
dana,dana,Noun,1315
okullarda,okul,Noun,1315
yasağı,yasak,Noun,1315
milletvekilidir,milletvekili,Verb,1315
churchill,Churchill,Noun,1314
bart,Bart,Noun,1314
kavramını,kavram,Noun,1313
üretiminin,üretim,Noun,1313
cs,Cs,Noun,1313
döngü,döngü,Noun,1313
aileler,aile,Noun,1313
sıralı,sıra,Adj,1313
kamarası,kamara,Noun,1313
adventures,Adventures,Noun,1313
dağıldı,dağılmak,Verb,1312
habsburg,Habsburg,Noun,1312
canlandırılmış,canlanmak,Adj,1312
tahtına,taht,Noun,1311
kararlar,karmak,Verb,1311
edu,Edu,Noun,1311
community,Community,Noun,1311
uzaya,uzamak,Verb,1311
barışı,barış,Noun,1311
drake,Drake,Noun,1311
jel,jel,Noun,1311
guardian,Guardia,Noun,1311
sihirli,sihir,Adj,1310
yüzeye,yüzey,Noun,1310
dönmek,dönmek,Noun,1310
divanı,diva,Noun,1310
oyunlarda,oyun,Noun,1310
aristoteles,Aristoteles,Noun,1309
bitkileri,bitki,Noun,1309
markalar,markalamak,Verb,1309
gerilla,gerillâ,Noun,1309
koch,Koch,Noun,1309
günah,günah,Adj,1309
mhz,Mhz,Noun,1309
faydalı,fayda,Adj,1308
edebiyatında,edebiyat,Noun,1308
hâkim,hakim,Adj,1308
dağın,dağ,Noun,1308
şilili,Şili,Adj,1308
ateşe,ateş,Noun,1307
sonbahar,sonbahar,Adv,1307
savunur,savunmak,Verb,1307
durumları,durum,Noun,1307
sevda,sevda,Noun,1307
karen,kare,Noun,1307
gülen,gülmek,Adj,1307
bölgedir,bölge,Verb,1307
tacikistan,Tacikistan,Noun,1307
sullivan,Sullivan,Noun,1307
face,Face,Noun,1307
meşrutiyet,meşrutiyet,Noun,1306
sırrı,sır,Noun,1306
beton,beton,Adj,1306
bölgelerden,bölge,Noun,1306
limited,limited,Adj,1306
bilgini,bilgi,Noun,1305
takımlarının,takım,Noun,1305
yazardır,yazmak,Verb,1305
bach,Bach,Noun,1305
restoran,restoran,Noun,1305
yasalar,yasmak,Verb,1304
örnektir,örnek,Verb,1304
üyelik,üye,Noun,1304
girişimleri,girişim,Noun,1304
pozisyon,pozisyon,Noun,1304
çabuk,çabuk,Interj,1304
kaplar,kaplamak,Verb,1304
southern,Southern,Noun,1304
kaçmak,kaçmak,Noun,1304
inancı,inanç,Noun,1303
hükümet,hükümet,Noun,1303
control,Control,Noun,1303
beyzbol,beyzbol,Noun,1303
palace,Palace,Noun,1303
kalmıştı,kalmak,Verb,1302
bull,Bull,Noun,1302
etkiledi,etkilemek,Verb,1302
hope,Hope,Noun,1302
müziklerini,Müzik,Noun,1302
oğlunu,oğul,Noun,1302
banks,Banks,Noun,1302
engeller,engel,Noun,1301
çıkarken,çıkar,Adv,1301
hareketine,hareket,Noun,1301
flora,Flor,Noun,1301
clinton,Clinton,Noun,1301
kümesidir,küme,Verb,1301
elemanları,eleman,Noun,1301
return,Return,Noun,1301
düştüğü,düşmek,Adj,1300
zamanlarında,zaman,Noun,1300
mekaniği,mekanik,Noun,1300
liseyi,lise,Noun,1300
sydney,Sydney,Noun,1300
partilerin,parti,Noun,1299
kulübüne,kulüp,Noun,1299
içerisine,içeri,Noun,1299
yerleştirildi,yerleşmek,Verb,1299
gişe,gişe,Noun,1299
kingdom,Kingdom,Noun,1299
teorisini,teori,Noun,1298
vurgu,vurgu,Noun,1298
demiryolları,demiryol,Noun,1298
ufuk,ufuk,Noun,1298
görünce,görü,Noun,1297
ormanları,orman,Noun,1297
başlattığı,başlamak,Adj,1297
claire,Clair,Noun,1297
kadardır,kadar,Verb,1297
zihin,zihin,Noun,1297
versiyonları,versiyon,Noun,1297
onayladı,onaylamak,Verb,1297
kabuk,kabuk,Noun,1297
pennsylvania,Pennsylvania,Noun,1297
gun,Gun,Noun,1297
versiyonunu,versiyon,Noun,1296
bakımı,bakı,Noun,1296
turuna,tur,Noun,1296
tamamlanmış,tamam,Adj,1295
yapısının,yapı,Noun,1295
perşembe,perşembe,Noun,1295
bulls,Bulls,Noun,1295
hisse,his,Noun,1294
mod,mod,Noun,1294
adamlarının,adam,Noun,1293
maliyet,maliyet,Noun,1293
üstünlük,üstün,Noun,1293
sina,Sina,Noun,1293
merkeze,merkez,Noun,1293
damat,Damat,Noun,1293
lynch,Lynch,Noun,1293
anlattığı,anlatmak,Adj,1292
hac,hac,Noun,1292
bizi,biz,Noun,1292
yayılmış,yayılmak,Adj,1291
yanından,yan,Noun,1291
ulaştığı,ulaşmak,Adj,1291
çekmektedir,çekmek,Verb,1291
efe,efe,Noun,1291
ağzı,ağız,Noun,1291
eds,Eds,Noun,1291
öğrencilere,öğrenci,Noun,1290
onlarca,onlarca,Adj,1290
hedefleri,hedef,Noun,1290
seçilerek,seçilmek,Adv,1290
içme,içmek,Verb,1290
salgın,salgın,Adj,1289
ilkesi,ilke,Noun,1289
kıyafet,kıyafet,Noun,1289
yüzünde,yüz,Noun,1289
okuldan,okul,Noun,1289
shane,Shane,Noun,1289
work,Work,Noun,1288
iyon,iyon,Noun,1288
bulmaya,bulmak,Verb,1288
doğada,doğa,Noun,1288
öncelikli,öncelik,Adj,1288
çifti,çift,Noun,1288
korumaya,korumak,Verb,1288
devil,Devil,Noun,1288
kampüsü,kampüs,Noun,1288
olympique,Olympique,Noun,1288
sistemlerin,sistem,Noun,1287
parçaların,parça,Noun,1287
etkilenmiştir,etkilemek,Verb,1287
koku,kok,Noun,1287
galata,galat,Noun,1287
roland,Roland,Noun,1287
design,Design,Noun,1287
çalışmanın,çalışmak,Noun,1286
gözler,gözlemek,Verb,1286
geçirdiler,geçirmek,Verb,1286
havza,havza,Noun,1286
sürdürdüğü,sürdürmek,Adj,1286
motosiklet,motosiklet,Noun,1286
whitney,Whitney,Noun,1286
nicole,Nicole,Noun,1286
dahilinde,dâhil,Noun,1285
çizelgesi,çizelge,Noun,1285
sheffield,Sheffield,Noun,1285
içeri,içeri,Adj,1285
krizinden,kriz,Noun,1285
mother,Mother,Noun,1285
foster,Foster,Noun,1285
willow,Willow,Noun,1285
make,Make,Noun,1285
medeni,medenî,Adj,1284
kolaylıkla,kolaylıkla,Adv,1284
kült,kült,Noun,1284
perakende,perakende,Adj,1284
cohen,Cohen,Noun,1284
üretimini,üretim,Noun,1283
oynayarak,oynamak,Adv,1283
janet,Janet,Noun,1283
brandenburg,Brandenburg,Noun,1283
mail,mail,Adj,1282
enstrümantal,enstrümantal,Adj,1282
ağaçları,ağaç,Noun,1282
tarafın,taraf,Noun,1281
tarihlerde,tarih,Noun,1281
halihazırda,hâlihazırda,Adv,1281
forbes,Forbes,Noun,1281
aktivistler,aktivist,Noun,1281
yoğunluk,yoğun,Noun,1281
hun,hun,Noun,1281
bozuklukları,bozuk,Noun,1281
paolo,Paolo,Noun,1281
fisher,Fisher,Noun,1281
ima,ima,Noun,1281
standartları,standart,Noun,1280
sınıfına,sınıf,Noun,1280
önleme,önlemek,Verb,1280
sims,Sims,Noun,1280
sular,sulamak,Verb,1279
dağıtımı,dağıtım,Noun,1279
osetya,Osetya,Noun,1279
çağlar,çağlamak,Verb,1279
hardy,Hardy,Noun,1279
erhan,Erhan,Noun,1279
monaco,Monaco,Noun,1279
koleksiyon,koleksiyon,Noun,1279
sonuçlarını,sonuç,Noun,1278
haliç,Haliç,Noun,1278
grek,Grek,Noun,1278
çekilmek,çekilmek,Noun,1278
jose,Jose,Noun,1278
piskoposu,piskopos,Noun,1278
fotoğrafçı,fotoğraf,Noun,1278
seçime,seçi,Noun,1277
hopkins,Hopkins,Noun,1277
deneyler,deneylemek,Verb,1277
bazılarının,bazı,Pron,1277
çiçeği,çiçek,Noun,1277
şansını,şans,Noun,1276
ilişkiyi,ilişki,Noun,1276
allan,al,Verb,1276
ash,Ash,Noun,1276
mesajı,mesaj,Noun,1276
centre,Centre,Noun,1276
pete,pet,Noun,1276
diamond,Diamond,Noun,1276
defteri,defter,Noun,1275
kumaş,kumaş,Adj,1275
aşağıya,aşağı,Noun,1275
malzemesi,malzeme,Noun,1275
versiyonunda,versiyon,Noun,1275
zorladı,zorlamak,Verb,1274
törenle,töre,Noun,1274
ihracat,ihracat,Noun,1274
sağlandı,sağ,Verb,1274
değiştiren,değişmek,Adj,1274
sd,Sd,Noun,1274
çalan,çalmak,Adj,1274
yıllardır,yıllamak,Verb,1273
refik,refik,Noun,1273
mercan,mercan,Adj,1273
çağrısında,Çağrı,Noun,1273
bond,Bond,Noun,1273
düzenlemeler,düzenlemek,Noun,1272
etkisinin,etki,Noun,1272
sürmüş,sürmek,Adj,1272
ajanı,ajan,Noun,1272
karakterinin,karakter,Noun,1272
dakikasında,dakikasında,Adv,1272
ce,Ce,Noun,1271
tüketim,tüketim,Noun,1271
teklifini,teklif,Noun,1271
mansur,Mansur,Noun,1271
fevzi,Fevzi,Noun,1271
ömürlü,Ömür,Adj,1271
board,Board,Noun,1271
bitişik,bitişik,Adj,1270
hiçbiri,hiçbiri,Pron,1270
git,gitmek,Verb,1270
sezona,sezon,Noun,1270
oyla,oylamak,Verb,1270
filmini,film,Noun,1270
viking,Viking,Noun,1270
yenice,yeni,Adv,1269
greg,Greg,Noun,1269
işletilen,işlemek,Adj,1268
tanımlanabilir,tanım,Verb,1268
masal,masal,Noun,1268
hamam,hamam,Noun,1268
denklem,denklem,Noun,1268
nathan,Nathan,Noun,1268
adlandırma,adlanmak,Verb,1267
hapishane,hapishane,Noun,1267
duyar,duyar,Adj,1267
oluştu,oluşmak,Verb,1267
ortaköy,Ortaköy,Noun,1267
dağıstan,Dağıstan,Noun,1267
rütbesi,rütbe,Noun,1266
ithal,ithal,Noun,1266
merkezinden,merkez,Noun,1266
samanyolu,Samanyolu,Noun,1266
sabahı,Sabah,Noun,1265
sınırlarına,sınır,Noun,1265
konuyu,konu,Noun,1265
ortalarına,orta,Noun,1265
açılışı,açmak,Noun,1265
sahneleri,sahne,Noun,1265
tanıtımı,tanıt,Noun,1265
mahkum,mahkûm,Adj,1265
duke,Duke,Noun,1265
zero,Zero,Noun,1265
element,element,Noun,1264
link,link,Noun,1264
silahların,silâh,Noun,1264
olana,o,Verb,1264
müsabakalar,müsabaka,Noun,1264
patrik,Patrik,Noun,1264
yorumu,yorum,Noun,1263
topluluğun,topluluk,Noun,1263
romeo,Romeo,Noun,1263
göle,göl,Noun,1263
memleketi,memleket,Noun,1263
crystal,Crystal,Noun,1263
operasyonları,operasyon,Noun,1263
beykoz,Beykoz,Noun,1262
yitirdi,yitirmek,Verb,1262
söylüyor,söylemek,Verb,1262
yazarların,yazar,Noun,1262
görüşme,görüşmek,Verb,1262
yayınlandığı,yayınlamak,Adj,1262
blake,Blake,Noun,1262
ellen,Elle,Noun,1262
işleyen,işlemek,Adj,1261
söylenebilir,söylenmek,Verb,1261
açmak,açmak,Noun,1261
hey,hey,Interj,1260
woo,Woo,Noun,1260
toulouse,Toulouse,Noun,1260
öldükten,ölmek,Noun,1259
turnuvayı,turnuva,Noun,1259
keçi,keçi,Adj,1259
civarındadır,civar,Verb,1259
rivayet,rivayet,Noun,1259
yak,yakmak,Verb,1259
monster,Monster,Noun,1259
doğuş,doğmak,Noun,1258
arayan,aramak,Adj,1258
örgütler,örgütlemek,Verb,1258
sophie,Sophie,Noun,1258
ortaklaşa,ortaklaşa,Adv,1258
hafız,hafız,Adj,1258
ol,olmak,Verb,1258
boyutları,boyut,Noun,1257
nesnenin,nesne,Noun,1257
council,Council,Noun,1257
lakabı,lakap,Noun,1257
gütmeyen,gütmek,Adj,1257
tanışır,tanışmak,Verb,1257
savaşmak,savaşmak,Noun,1256
odaklanan,odaklamak,Adj,1256
formatında,format,Noun,1256
çalışmalarından,çalışmak,Noun,1255
jeremy,Jeremy,Noun,1255
mülkiye,mülkiye,Noun,1255
hükûmete,hükûmet,Noun,1255
benz,Benz,Noun,1255
turhan,Turhan,Noun,1255
ark,ark,Noun,1254
lehistan,Lehistan,Noun,1254
volkswagen,Volkswagen,Noun,1254
evolution,Evolution,Noun,1254
açı,açı,Noun,1254
içki,içki,Noun,1254
tarihçesi,tarihçe,Noun,1253
odasında,oda,Noun,1253
vefa,vefa,Noun,1253
yansıtan,yansımak,Adj,1253
bulvarı,bulvar,Noun,1253
hatip,hatip,Noun,1253
büyüklüğünde,büyük,Noun,1253
çılgın,çılgın,Adj,1253
harfleri,harf,Noun,1252
geliştirmiştir,geliştirmek,Verb,1252
yenilik,yenilik,Noun,1252
fotoğrafı,fotoğraf,Noun,1252
iz,iz,Noun,1252
şanghay,Şanghay,Noun,1252
hande,hande,Noun,1252
tiger,Tiger,Noun,1252
savcı,savcı,Noun,1251
tolga,Tolga,Noun,1251
meme,meme,Noun,1251
deportivo,Deportivo,Noun,1251
nötron,nötron,Noun,1250
tekil,tekil,Adj,1250
mc,Mc,Noun,1250
toprakların,toprak,Noun,1250
fr,Fr,Noun,1250
imkân,imkân,Noun,1249
tao,Tao,Noun,1249
kullanıcıları,kul,Noun,1249
incelemek,incelemek,Noun,1249
peyzaj,Peyzaj,Noun,1249
dillerde,dil,Noun,1249
elverişli,elverişli,Adj,1248
mektuplar,mektup,Noun,1248
sohbet,Sohbet,Noun,1247
tohum,tohum,Noun,1247
vila,Vila,Noun,1247
hayvanat,hayvanat,Noun,1246
olmamıştır,olmak,Verb,1246
haiti,Haiti,Noun,1246
holland,Holland,Noun,1246
komün,komün,Noun,1246
hükümdarlar,hükümdar,Noun,1245
kitlesel,kitle,Adj,1245
desteklemektedir,desteklemek,Verb,1245
rotterdam,Rotterdam,Noun,1244
yalın,yalın,Adj,1244
yıkılmış,yıkmak,Adj,1244
pasif,pasif,Adj,1244
ziyareti,ziyaret,Noun,1244
yerleşme,yerleşmek,Verb,1244
filistinli,Filistinli,Noun,1244
dönemleri,dönem,Noun,1243
sınırlıdır,sınır,Verb,1243
dame,Dame,Noun,1243
kahramanları,kahraman,Noun,1243
eyes,Eyes,Noun,1243
denetimi,denet,Noun,1242
cehennem,cehennem,Noun,1242
gerçekleştirmek,gerçek,Noun,1242
üretilmektedir,üremek,Verb,1242
prömiyeri,prömiyer,Noun,1242
christina,Christina,Noun,1242
minor,Minor,Noun,1242
ulaşmış,ulaşmak,Adj,1241
egemenlik,egemen,Noun,1241
izlenen,izlemek,Adj,1241
kayıtlara,kayıt,Noun,1241
yen,yenmek,Verb,1241
kurumun,kur,Noun,1241
most,Most,Noun,1241
forumu,forum,Noun,1241
memleket,memleket,Noun,1241
alper,Alper,Noun,1241
helena,Helena,Noun,1241
telaffuz,telâffuz,Noun,1240
bekleyen,beklemek,Adj,1240
şüphe,şüphe,Noun,1240
yıldönümü,yıldönümü,Noun,1240
body,Body,Noun,1240
baykal,Baykal,Noun,1240
şaban,şaban,Noun,1240
without,Without,Noun,1240
yenişehir,Yenişehir,Noun,1240
dergide,dergi,Noun,1240
varlığına,varlık,Noun,1239
seçici,seçmek,Adj,1239
justinianus,Justinianus,Noun,1239
aktarma,aktarmak,Verb,1239
lale,lal,Noun,1239
majör,majör,Adj,1239
sahaya,Saha,Noun,1239
götürür,götürmek,Verb,1239
kıyamet,kıyamet,Noun,1239
koyduğu,koymak,Adj,1238
melih,melih,Noun,1238
düzenlenir,düzenlemek,Verb,1238
gitmeye,gitmek,Verb,1238
pour,Pour,Noun,1238
arkeolog,arkeolog,Noun,1238
eczacıbaşı,Eczacıbaşı,Noun,1238
ghost,Ghost,Noun,1238
okumak,okumak,Noun,1237
üne,ün,Noun,1237
mutlaka,mutlaka,Adv,1237
şampiyona,şampiyon,Noun,1237
şiddeti,şiddet,Noun,1237
senatör,senatör,Noun,1237
kimin,kim,Pron,1236
yüzüne,yüz,Noun,1236
je,je,Noun,1236
dalları,dal,Noun,1236
kaynaklardan,Kaynak,Noun,1236
gözle,gözlemek,Verb,1236
bulunmaz,bulunmak,Verb,1236
seçimlerin,seçim,Noun,1236
şairi,şair,Noun,1236
granada,granat,Noun,1236
sonbaharında,sonbahar,Noun,1235
bilgilere,bilgi,Noun,1235
çevrilmiş,çevirmek,Adj,1235
kuruluşunun,kuruluş,Noun,1235
anlaşılır,anlaşmak,Verb,1235
projesinin,proje,Noun,1235
adres,adres,Noun,1235
avam,avam,Noun,1235
remzi,remiz,Noun,1235
bölgelerini,bölge,Noun,1234
ilişkisini,ilişki,Noun,1234
liderliğinde,lider,Noun,1234
olanağı,olanak,Noun,1234
işgaline,işgal,Noun,1234
meksiko,Meksiko,Noun,1234
tugay,Tugay,Noun,1234
gücün,gücün,Adv,1233
vermişti,vermek,Verb,1233
aracılığı,aracı,Noun,1233
karara,kararmak,Verb,1233
aramaya,aramak,Verb,1233
önderliğindeki,önder,Adj,1233
alakalı,alaka,Adj,1233
çeçen,çeçe,Noun,1233
azalır,azalmak,Verb,1233
tanımlamıştır,tanımlamak,Verb,1232
düzenlenmesi,düzenlemek,Noun,1232
onaylandı,onaylamak,Verb,1232
litre,litre,Adj,1232
olaya,olay,Noun,1232
haftası,hafta,Noun,1232
delhi,Delhi,Noun,1231
istatistik,istatistik,Noun,1231
temelde,temel,Noun,1231
action,Action,Noun,1231
greatest,Greatest,Noun,1231
atanmış,atamak,Adj,1231
şirketlerin,şirket,Noun,1230
gösterisi,gösteri,Noun,1230
kesintisiz,kesinti,Adj,1230
kapağı,kapak,Noun,1230
geyik,geyik,Noun,1230
temsili,temsilî,Adj,1230
çıktığında,çıkmak,Noun,1229
hızını,hız,Noun,1229
vedat,Vedat,Noun,1229
hyun,Hyun,Noun,1229
statü,statü,Noun,1228
tanımlama,tanımlamak,Verb,1228
electronic,Electronic,Noun,1228
önündeki,ön,Adj,1228
atı,At,Noun,1227
sanki,sanki,Adv,1227
sekreterliği,sekreter,Noun,1227
izleri,iz,Noun,1227
önden,ön,Noun,1227
etmenin,etmen,Noun,1227
leopold,Leopold,Noun,1227
taştan,taş,Noun,1227
patinaj,patinaj,Noun,1227
soo,Soo,Noun,1227
çizim,çizi,Noun,1226
ultra,ultra,Noun,1226
elemeler,elemek,Noun,1226
molla,molla,Noun,1226
ilçede,ilçe,Noun,1226
halkla,halk,Noun,1226
evreni,evre,Noun,1225
kaynaklarında,Kaynak,Noun,1224
kaybeder,kaybetmek,Verb,1224
glasgow,Glasgow,Noun,1224
kolonisi,koloni,Noun,1224
kürtler,Kürt,Noun,1224
stres,stres,Noun,1224
thor,Thor,Noun,1224
yapraklar,Yaprak,Noun,1224
rogers,Rogers,Noun,1224
anlatılmaktadır,anlatmak,Verb,1223
sayıdaki,sayı,Adj,1223
denizde,de,Noun,1223
race,Race,Noun,1223
hastalarda,hasta,Noun,1223
stüdyosu,stüdyo,Noun,1223
dell,Dell,Noun,1223
başarır,başarmak,Verb,1223
rise,Rise,Noun,1223
veliaht,Veliaht,Noun,1222
piskopos,piskopos,Noun,1222
aitti,ait,Verb,1222
simetrik,simetrik,Adj,1222
beat,Beat,Noun,1222
burton,Burton,Noun,1222
şartlar,şartlamak,Verb,1221
gösterim,gösteri,Noun,1221
eşref,eşref,Adj,1221
paramount,Paramount,Noun,1221
komünizm,komünizm,Noun,1220
mimarı,mimar,Noun,1220
selânik,Selanik,Noun,1220
denizci,deniz,Noun,1220
forever,Forever,Noun,1220
fetih,fetih,Noun,1219
aileleri,aile,Noun,1219
sürecine,süreç,Noun,1219
sığ,sığ,Adj,1219
ricardo,Ricardo,Noun,1218
bohemya,Bohemya,Noun,1218
kasıtlı,kasıt,Adj,1218
fazlasını,fazla,Noun,1218
asia,Asia,Noun,1218
reed,Reed,Noun,1218
po,Po,Noun,1218
tarafa,taraf,Noun,1217
hareketle,hareket,Noun,1217
tartışmalara,tartışmak,Noun,1217
özlem,Özlem,Noun,1217
yüksekliğinde,yüksek,Noun,1217
yerleştirilmiş,yerleşmek,Adj,1217
çağatay,Çağatay,Noun,1216
boyları,boy,Noun,1216
kocasının,koca,Noun,1216
istasyonudur,istasyon,Verb,1216
yakındır,yakınmak,Verb,1216
korunmuş,kor,Verb,1216
açıklanan,açık,Adj,1216
çalıştığını,çalışmak,Noun,1216
petrus,Petrus,Noun,1216
myanmar,Myanmar,Noun,1216
unvanına,unvan,Noun,1215
takas,takas,Noun,1215
fil,fil,Noun,1215
todd,Todd,Noun,1215
falcon,Falco,Noun,1215
normandiya,Normandiya,Noun,1215
survivor,Survivor,Noun,1215
mir,mir,Noun,1214
araçların,Araç,Noun,1214
middle,Middle,Noun,1214
yarısını,yarı,Noun,1214
miles,Miles,Noun,1214
bridge,Bridge,Noun,1214
durduruldu,durdurmak,Verb,1213
çatısı,çatı,Noun,1212
önlemler,önlem,Noun,1212
kavak,Kavak,Noun,1212
kiliseleri,kilise,Noun,1212
software,Software,Noun,1212
emilia,Emilia,Noun,1212
far,far,Noun,1212
kökleri,kök,Noun,1211
ihtimali,ihtimalî,Adj,1211
girişiminde,girişim,Noun,1211
gösterileri,gösteri,Noun,1211
alanlara,alan,Noun,1211
olmalarına,olmak,Noun,1211
galaksi,galâksi,Noun,1211
gt,Gt,Noun,1211
laurent,Laurent,Noun,1211
departmanı,departman,Noun,1211
mrs,Mrs,Noun,1211
kaleye,Kale,Noun,1210
gerçekleştiği,gerçek,Adj,1210
parçacıklar,parça,Noun,1210
üretime,üretim,Noun,1210
tarzını,tarz,Noun,1210
yıkıcı,yıkmak,Adj,1210
filmden,film,Noun,1210
memorial,Memorial,Noun,1210
kullanmayı,kullanmak,Noun,1209
görelilik,göreli,Noun,1209
burası,bura,Noun,1209
üniversiteye,üniversite,Noun,1209
çağrısı,Çağrı,Noun,1209
kötüye,kötü,Noun,1209
yükleme,yüklemek,Verb,1209
elden,elden,Adv,1208
mantıksal,mantık,Adj,1208
kültürünü,kültür,Noun,1208
urfa,Urfa,Noun,1208
olmanın,olmak,Noun,1208
seslendirilmiştir,seslenmek,Verb,1208
diplomatlar,diplomat,Noun,1207
php,Php,Noun,1207
virüsü,virüs,Noun,1207
yakındaki,yak,Adj,1207
cumhur,Cumhur,Noun,1207
nasyonal,nasyonal,Noun,1207
şirin,şirin,Adj,1207
stan,Stan,Noun,1207
yeteneğini,yetenek,Noun,1207
alışık,alışık,Adj,1207
beatles,Beatles,Noun,1207
taşlar,taşlamak,Verb,1206
kuzeyden,kuzey,Noun,1206
tarafındaki,taraf,Adj,1206
metinler,metîn,Noun,1206
kanadı,kanamak,Verb,1206
anlaşmazlık,anlaşmak,Noun,1206
merkezde,merkez,Noun,1205
yapısında,yapı,Noun,1205
belediyeye,belediye,Noun,1205
jesse,Jess,Noun,1205
yendikleri,yenmek,Adj,1205
hücrelerin,hücre,Noun,1204
adriyatik,Adriyatik,Noun,1204
cornell,Cornell,Noun,1204
angela,Angela,Noun,1204
monako,Monako,Noun,1204
bulunduran,bulundurmak,Adj,1204
dinler,dinlemek,Verb,1203
öldürme,öldürmek,Verb,1203
yeteneğine,yetenek,Noun,1203
katılımını,katılım,Noun,1203
testleri,test,Noun,1203
annie,Annie,Noun,1203
erich,Erich,Noun,1203
ulrich,Ulrich,Noun,1203
galya,Galya,Noun,1203
spears,Spears,Noun,1203
anlattı,anlatmak,Verb,1202
başını,baş,Noun,1202
çeşmesi,Çeşme,Noun,1202
etkileyici,etkilemek,Adj,1202
almışlardır,almak,Verb,1202
dereceye,derece,Noun,1202
cornwall,Cornwall,Noun,1202
matematikçiler,matematik,Noun,1202
kaldırdı,kaldırmak,Verb,1202
april,April,Noun,1202
adresi,adres,Noun,1202
cemaati,cemaat,Noun,1202
çinko,çinko,Interj,1202
abbasi,Abbasî,Noun,1202
ısrar,ısrar,Noun,1201
çapındaki,çap,Adj,1201
uzmanlaşmış,uzman,Adj,1201
pozisyonu,pozisyon,Noun,1201
uranyum,uranyum,Noun,1201
kaynaklarının,Kaynak,Noun,1201
birliklerine,Birlik,Noun,1201
aa,aa,Interj,1201
haklarının,hak,Noun,1201
living,Living,Noun,1201
haklı,hak,Adj,1201
analog,analog,Adj,1200
bağlamında,Bağlam,Noun,1200
kararname,kararname,Noun,1200
devraldı,devralmak,Verb,1200
anahtarı,anahtar,Noun,1200
karakteriyle,karakter,Noun,1200
lopez,Lopez,Noun,1200
basılı,bası,Adj,1199
gerekirse,gerekmek,Verb,1199
spencer,Spencer,Noun,1199
levi,Levi,Noun,1199
angelo,Angelo,Noun,1199
korur,Korur,Noun,1199
topladığı,toplamak,Adj,1198
kamyon,kamyon,Adj,1198
oya,oymak,Verb,1198
ihmal,ihmal,Noun,1198
yaşamaktaydı,yaşamak,Verb,1198
gruplardan,grup,Noun,1198
esin,esmek,Verb,1198
hindu,Hindu,Noun,1198
potansiyeli,potansiyel,Noun,1197
birliklerin,Birlik,Noun,1197
uygundur,uygun,Verb,1197
halifesi,halife,Noun,1197
lucy,Lucy,Noun,1197
yahudilere,Yahudi,Noun,1197
sürü,sürümek,Verb,1196
makaleleri,makale,Noun,1196
tanrıların,tanrı,Noun,1196
giderler,gitmek,Verb,1196
atmış,atmak,Adj,1196
tai,Tai,Noun,1196
göldür,göl,Verb,1196
yönetmenliğinde,yönetmen,Noun,1196
oynamak,oynamak,Noun,1195
göreceli,görece,Adj,1195
buda,budamak,Verb,1195
içerebilir,içermek,Verb,1195
hikâyenin,hikâye,Noun,1195
kapasitesine,kapasite,Noun,1194
taraftar,taraftar,Noun,1194
tales,Tales,Noun,1194
soylular,soylu,Verb,1194
yeşilyurt,Yeşilyurt,Noun,1194
galiçya,Galiçya,Noun,1194
acımasız,acımasız,Adj,1193
varan,varmak,Adj,1193
örgütleri,örgüt,Noun,1193
mazda,Mazda,Noun,1193
grupla,gruplamak,Verb,1193
barışçıl,barışçıl,Adj,1193
yenilikçi,yenilik,Noun,1193
lille,Lille,Noun,1193
bennett,Bennett,Noun,1193
jericho,Jericho,Noun,1193
gence,gen,Adv,1192
farkına,fark,Noun,1192
toplantıda,toplantı,Noun,1192
spin,Spin,Noun,1192
gerisinde,geri,Noun,1192
çatışmaya,çatışmak,Verb,1192
report,Report,Noun,1192
doğulu,doğu,Adj,1192
serkan,Serka,Noun,1192
helenistik,Helenistik,Adj,1191
icatları,icat,Noun,1191
dönmüş,dönmek,Adj,1191
ekvator,Ekvator,Noun,1191
kültürüne,kültür,Noun,1190
batısındaki,batı,Adj,1190
hattın,hat,Noun,1190
kabuğu,kabuk,Noun,1190
hastalığa,hastalık,Noun,1190
kaleler,Kale,Noun,1190
yazmak,yazmak,Noun,1189
proton,Proto,Noun,1189
study,Study,Noun,1189
birliğine,birlik,Noun,1189
muhtar,muhtar,Adj,1189
marsilya,Marsilya,Noun,1189
pearl,Pearl,Noun,1189
